['gender','age','birth_place','death_place','cause_of_death','musical_skills','genres']
['female','28','USA','USA','murder','rapper','hip hop']
['male','47','USA','USA','murder','vocals','soul']
['male','47','USA','USA','murder','leadership','soul']
['male','40','USA','USA','murder','rapper','hip hop']
['male','28','USA','USA','heart attack','rapper','hip hop']
['male','44','Jamaica','USA','illness','rapper','hip hop']
['male','34','USA','USA','murder','rapper','hip hop']
['male','35','USA','USA','overdose','rapper','hip hop']
['male','41','USA','USA','illness','rapper','hip hop']
['male','37','USA','USA','organ failure','rapper','hip hop']
['male','33','USA','USA','overdose','rapper','hip hop']
['male','22','USA','USA','murder','rapper','hip hop']
['male','27','USA','USA','murder','rapper','hip hop']
['male','20','USA','USA','suicide','rapper','hip hop']
['male','28','USA','USA','murder','rapper','hip hop']
['male','20','USA','USA','murder','rapper','hip hop']
['male','29','USA','USA','murder','rapper','hip hop']
['male','21','USA','USA','overdose','rapper','hip hop']
['male','21','USA','USA','overdose','rapper','hip hop']
['male','29','USA','USA','murder','rapper','hip hop']
['male','32','USA','USA','murder','rapper','hip hop']
['male','30','USA','USA','illness','rapper','hip hop']
['male','38','USA','USA','heart attack','leadership','hip hop']
['male','38','USA','USA','heart attack','rapper','hip hop']
['male','31','USA','USA','murder','rapper','hip hop']
['male','36','USA','USA','murder','rapper','hip hop']
['male','26','USA','USA','murder','rapper','hip hop']
['male','29','USA','USA','murder','rapper','hip hop']
['male','43','USA','USA','murder','rapper','hip hop']
['female','28','USA','USA','murder','rapper','hip hop']
['male','33','Haiti','Canada','murder','rapper','hip hop']
['male','43','USA','USA','heart attack','rapper','hip hop']
['male','46','USA','USA','organ failure','rapper','hip hop']
['male','29','USA','USA','overdose','rapper','hip hop']
['male','27','USA','USA','murder','rapper','hip hop']
['male','27','USA','USA','murder','rapper','hip hop']
['male','26','USA','USA','murder','rapper','hip hop']
['male','31','USA','USA','murder','rapper','hip hop']
['male','28','USA','USA','murder','rapper','hip hop']
['male','32','USA','USA','murder','rapper','hip hop']
['male','33','USA','USA','accident','rapper','hip hop']
['male','26','USA','USA','murder','rapper','hip hop']
['male','27','USA','USA','murder','rapper','hip hop']
['male','24','USA','USA','murder','rapper','hip hop']
['male','30','USA','USA','murder','rapper','hip hop']
['male','20','USA','USA','murder','rapper','hip hop']
['male','20','USA','USA','murder','rapper','hip hop']
['male','33','USA','USA','murder','rapper','hip hop']
['male','28','USA','USA','murder','rapper','hip hop']
['male','67','USA','USA','natural causes','rapper','hip hop']
['male','56','USA','USA','natural causes','rapper','hip hop']
['male','32','USA','USA','murder','rapper','hip hop']
['male','55','USA','USA','natural causes','rapper','hip hop']
['male','48','USA','USA','natural causes','rapper','hip hop']
['male','34','USA','USA','murder','rapper','hip hop']
['male','25','USA','USA','murder','rapper','hip hop']
['male','30','USA','USA','murder','rapper','hip hop']
['male','32','USA','USA','murder','rapper','hip hop']
['male','36','USA','USA','murder','rapper','hip hop']
['male','26','USA','USA','murder','rapper','hip hop']
['male','31','USA','USA','murder','rapper','hip hop']
['male','50','USA','USA','murder','rapper','hip hop']
['female','28','USA','USA','murder','rapper','hip hop']
['male','33','Haiti','Canada','murder','rapper','hip hop']
['male','43','USA','USA','heart attack','rapper','hip hop']
['male','46','USA','USA','organ failure','rapper','hip hop']
['male','29','USA','USA','overdose','rapper','hip hop']
['male','47','USA','USA','murder','rapper','hip hop']
['male','21','USA','USA','murder','rapper','hip hop']
['male','28','USA','USA','heart attack','rapper','hip hop']
['male','35','USA','USA','illness','rapper','hip hop']
['male','44','USA','USA','illness','rapper','hip hop']
['male','30','USA','USA','murder','rapper','hip hop']
['male','34','USA','USA','murder','rapper','hip hop']
['male','28','USA','USA','overdose','rapper','hip hop']
['male','37','USA','USA','murder','rapper','hip hop']
['male','30','USA','USA','illness','rapper','hip hop']
['male','47','USA','USA','cancer','rapper','hip hop']
['male','31','USA','USA','murder','rapper','hip hop']
['male','63','USA','USA','murder','rapper','hip hop']
['male','27','USA','USA','organ failure','rapper','hip hop']
['male','20','USA','USA','overdose','rapper','hip hop']
['male','26','Nigeria','Nigeria','accident','rapper','soul']
['male','21','Canada','Canada','murder','rapper','hip hop']
['male','28','USA','USA','murder','rapper','hip hop']
['male','24','USA','USA','murder','rapper','hip hop']
['male','22','USA','USA','murder','rapper','hip hop']
['male','24','USA','USA','murder','rapper','hip hop']
['male','33','USA','USA','overdose','rapper','hip hop']
['male','24','USA','Sweden','accident','bass','rock']
['male','47','USA','USA','illness','bass','soul']
['male','44','USA','USA','overdose','bass','rock']
['male','38','USA','USA','overdose','bass','rock']
['male','24','USA','USA','accident','bass','rock']
['male','70','USA','Japan','heart attack','bass','rock']
['male','70','USA','Japan','heart attack','bass','soul']
['male','21','UK','USA','overdose','vocals','rock']
['male','21','UK','USA','overdose','bass','rock']
['male','60','UK','UK','heart attack','bass','rock']
['male','60','UK','UK','heart attack','bass','jazz']
['male','62','UK','UK','cancer','bass','rock']
['male','57','UK','USA','heart attack','bass','rock']
['male','56','USA','USA','suicide','bass','rock']
['male','56','USA','USA','suicide','bass','pop']
['male','34','USA','USA','cancer','bass','rock']
['male','34','USA','USA','cancer','bass','soul']
['male','70','USA','Japan','heart attack','bass','rock']
['male','70','USA','Japan','heart attack','bass','soul']
['male','81','USA','USA','cancer','bass','rock']
['male','81','USA','USA','cancer','bass','pop']
['male','56','Canada','Canada','organ failure','bass','rock']
['male','50','USA','USA','overdose','vocals','rock']
['male','50','USA','USA','overdose','bass','rock']
['male','68','Jamaica','USA','illness','bass','soul']
['male','51','UK','USA','illness','bass','rock']
['male','28','Sweden','Oman','suicide','leadership','electronic']
['female','34','UK','Greece','accident','vocals','electronic']
['female','34','UK','Greece','accident','vocals','pop']
['female','34','UK','Greece','accident','leadership','electronic']
['female','34','UK','Greece','accident','leadership','pop']
['male','47','Switzerland','Spain','cancer','leadership','electronic']
['male','38','USA','USA','organ failure','leadership','electronic']
['male','33','UK','UK','cancer','leadership','electronic']
['male','48','Austria','USA','organ failure','leadership','electronic']
['male','59','USA','USA','illness','leadership','electronic']
['male','74','India','India','heart attack','leadership','electronic']
['male','52','Cyprus','UK','cancer','leadership','electronic']
['male','52','Cyprus','UK','cancer','leadership','rock']
['male','52','Cyprus','UK','cancer','bass','electronic']
['male','52','Cyprus','UK','cancer','bass','rock']
['male','84','Japan','Japan','organ failure','leadership','electronic']
['male','84','Japan','Japan','organ failure','leadership','classical']
['male','56','UK','UK','illness','leadership','electronic']
['male','71','Japan','Japan','cancer','leadership','electronic']
['male','39','Poland','France','illness','piano','classical']
['male','74','Hungary','Germany','illness','piano','classical']
['male','39','USA','USA','illness','piano','jazz']
['male','64','USA','USA','stroke','piano','jazz']
['male','51','USA','USA','illness','piano','jazz']
['male','82','Canada','Canada','organ failure','piano','jazz']
['male','86','Ukraine','USA','heart attack','piano','classical']
['male','55','USA','USA','cancer','piano','jazz']
['male','69','USA','USA','organ failure','piano','jazz']
['male','36','France','France','illness','piano','jazz']
['male','50','Canada','Canada','stroke','piano','classical']
['female','76','Germany','Germany','stroke','piano','classical']
['female','70','USA','France','cancer','vocals','soul']
['female','70','USA','France','cancer','vocals','jazz']
['female','70','USA','France','cancer','piano','soul']
['female','70','USA','France','cancer','piano','jazz']
['female','71','USA','USA','cancer','piano','jazz']
['female','69','USA','USA','organ failure','piano','jazz']
['female','69','USA','USA','organ failure','guitar','jazz']
['male','33','Romania','Switzerland','accident','piano','classical']
['male','33','USA','USA','murder','vocals','soul']
['male','33','USA','USA','murder','piano','soul']
['male','32','UK','UK','overdose','drums','rock']
['male','32','UK','UK','overdose','drums','rock']
['male','69','USA','USA','organ failure','drums','jazz']
['male','64','USA','USA','illness','drums','jazz']
['male','76','USA','USA','organ failure','drums','jazz']
['male','51','USA','USA','heart attack','drums','jazz']
['male','71','USA','USA','cancer','drums','jazz']
['male','61','UK','USA','natural causes','drums','rock']
['male','39','USA','USA','accident','drums','rock']
['male','51','Germany','USA','organ failure','drums','rock']
['male','38','USA','USA','heart attack','drums','rock']
['male','77','USA','USA','natural causes','drums','rock']
['male','90','USA','USA','natural causes','drums','rock']
['male','80','UK','UK','accident','drums','rock']
['male','67','Canada','USA','organ failure','drums','rock']
['male','82','USA','USA','natural causes','drums','jazz']
['male','51','USA','USA','cancer','drums','rock']
['male','65','Hungary','USA','cancer','drums','rock']
['male','50','UK','UK','accident','drums','rock']
['male','57','Italy','France','cancer','strings','classical']
['female','42','UK','UK','illness','strings','classical']
['male','86','Lithuania','USA','natural causes','strings','classical']
['male','40','USA','USA','illness','strings','electronic']
['male','63','Italy','Austria','illness','strings','classical']
['male','53','Guadeloupe','France','illness','strings','classical']
['male','82','Poland','UK','natural causes','strings','classical']
['male','40','Spain','Puerto Rico','natural causes','strings','classical']
['male','86','Austria','USA','accident','strings','classical']
['male','80','Russia','Russia','cancer','strings','classical']
['male','66','Ukraine','Netherlands','heart attack','strings','classical']
['male','77','UK','USA','stroke','strings','classical']
['male','66','USA','USA','illness','strings','classical']
['male','72','Belgium','Belgium','illness','strings','classical']
['male','73','Russia','USA','cancer','strings','classical']
['male','76','France','France','natural causes','strings','classical']
['male','59','UK','UK','natural causes','strings','classical']
['male','39','Ukraine','USA','illness','strings','classical']
['male','89','France','France','natural causes','strings','classical']
['male','61','Belgium','France','stroke','strings','classical']
['male','27','Canada','Canada','accident','rapper','hip hop']
['female','41','UK','UK','accident','flute','classical']
['male','34','USA','USA','heart attack','bass','pop']
['female','36','Australia','Australia','suicide','piano','pop']
['male','48','Germany','Germany','accident','saxophone','jazz']
['female','38','USA','USA','suicide','rapper','hip hop']
['female','40','UK','UK','accident','trumpet','jazz']
['female','42','USA','USA','stroke','piano','classical']
['male','26','Canada','Canada','accident','rapper','hip hop']
['female','80','UK','UK','cancer','bass','pop']
['male','60','USA','USA','heart attack','trumpet','jazz']
['female','26','Australia','Australia','suicide','drums','pop']
['female','63','Germany','Germany','stroke','saxophone','jazz']
['female','25','USA','USA','accident','rapper','hip hop']
['male','42','Canada','Canada','suicide','piano','pop']
['male','69','UK','UK','accident','bass','pop']
['female','29','USA','USA','stroke','drums','pop']
['male','34','Canada','Canada','accident','rapper','hip hop']
['female','69','UK','UK','cancer','bass','pop']
['male','42','USA','USA','heart attack','trumpet','jazz']
['female','31','Australia','Australia','suicide','drums','pop']
['female','34','Germany','Germany','overdose','saxophone','jazz']
['male','34','USA','USA','stroke','bass','pop']
['female','38','UK','UK','accident','trumpet','jazz']
['female','24','Australia','Australia','accident','rapper','hip hop']
['male','36','Canada','Canada','suicide','piano','pop']
['female','36','UK','UK','stroke','bass','pop']
['female','30','USA','USA','suicide','rapper','hip hop']
['female','29','Canada','Canada','suicide','piano','classical']
['male','29','USA','USA','suicide','drums','rock']
['female','32','UK','UK','suicide','bass','rock']
['male','28','Australia','Australia','suicide','trumpet','jazz']
['female','25','USA','USA','suicide','flute','classical']
['male','32','Canada','Canada','suicide','rapper','hip hop']
['female','32','UK','UK','suicide','saxophone','jazz']
['male','28','USA','USA','suicide','drums','rock']
['female','28','Germany','Germany','suicide','piano','classical']
['male','28','USA','USA','suicide','bass','rock']
['female','25','Canada','Canada','suicide','trumpet','jazz']
['male','28','UK','UK','suicide','flute','classical']
['female','27','USA','USA','suicide','rapper','hip hop']
['male','31','Australia','Australia','suicide','saxophone','jazz']
['male','30','Canada','Canada','suicide','drums','rock']
['female','29','UK','UK','suicide','piano','classical']
['male','25','USA','USA','suicide','bass','rock']
['female','29','Germany','Germany','suicide','flute','classical']
['male','29','Canada','Canada','suicide','rapper','hip hop']
['female','50','USA','USA','accident','saxophone','jazz']
['male','35','Canada','Canada','accident','rapper','hip hop']
['female','68','UK','UK','cancer','piano','pop']
['male','50','USA','USA','heart attack','trumpet','jazz']
['female','36','Australia','Australia','suicide','drums','pop']
['male','64','Germany','Germany','stroke','piano','classical']
['female','42','USA','USA','overdose','rapper','hip hop']
['male','37','Canada','Canada','illness','flute','classical']
['female','62','UK','UK','accident','bass','pop']
['male','45','USA','USA','stroke','saxophone','jazz']
['female','45','Australia','Australia','suicide','piano','pop']
['male','41','Germany','Germany','overdose','drums','pop']
['female','68','USA','USA','cancer','trumpet','jazz']
['male','70','USA','USA','natural causes','rapper','hip hop']
['male','80','USA','USA','accident','rapper','hip hop']
['male','83','USA','USA','heart attack','rapper','hip hop']
['male','67','USA','USA','stroke','rapper','hip hop']
['male','75','USA','USA','cancer','rapper','hip hop']
['male','85','USA','USA','natural causes','rapper','hip hop']
['male','82','USA','USA','illness','rapper','hip hop']
['male','75','USA','USA','illness','rapper','hip hop']
['male','79','USA','USA','illness','rapper','hip hop']
['male','64','USA','USA','overdose','rapper','hip hop']
['male','77','USA','USA','overdose','rapper','hip hop']
['male','73','USA','USA','illness','rapper','hip hop']
['male','80','USA','USA','accident','rapper','hip hop']
['male','82','USA','USA','illness','rapper','hip hop']
['male','88','USA','USA','murder','rapper','hip hop']
['male','75','USA','USA','accident','rapper','hip hop']
['male','70','USA','USA','organ failure','rapper','hip hop']
['male','70','USA','USA','illness','rapper','hip hop']
['male','80','USA','USA','heart attack','rapper','hip hop']
['male','64','USA','USA','heart attack','trumpet','jazz']
['female','64','UK','UK','stroke','piano','classical']
['male','60','USA','USA','cancer','saxophone','jazz']
['female','63','Germany','Germany','natural causes','flute','classical']
['male','65','Canada','Canada','heart attack','drums','rock']
['female','66','Australia','Australia','suicide','bass','rock']
['male','70','USA','USA','illness','piano','jazz']
['female','68','UK','UK','cancer','trumpet','classical']
['male','72','USA','USA','accident','drums','rock']
['female','65','Germany','Germany','accident','flute','classical']
['male','70','Canada','Canada','heart attack','bass','jazz']
['female','67','Australia','Australia','stroke','piano','classical']
['male','63','USA','USA','natural causes','saxophone','jazz']
['female','62','UK','UK','cancer','strings','classical']
['male','64','Germany','Germany','heart attack','bass','rock']
['male','63','Canada','Canada','natural causes','trumpet','jazz']
['female','64','Australia','Australia','cancer','strings','classical']
['male','61','USA','USA','heart attack','drums','rock']
['female','66','UK','UK','stroke','piano','classical']
['male','65','Germany','Germany','accident','bass','jazz']
['female','67','Canada','Canada','accident','flute','classical']
['male','67','USA','USA','natural causes','strings','folk']
['male','67','Canada','Canada','heart attack','bass','rock']
['female','62','Australia','Australia','cancer','piano','classical']
['male','66','USA','USA','stroke','saxophone','jazz']
['female','66','UK','UK','natural causes','strings','classical']
['male','60','Canada','Canada','accident','drums','rock']
['female','70','Australia','Australia','heart attack','flute','classical']
['male','21','USA','USA','accident','rapper','hip hop']
['female','64','UK','UK','stroke','piano','classical']
['male','60','USA','USA','cancer','saxophone','jazz']
['female','55','Germany','Germany','suicide','flute','classical']
['male','65','Canada','Canada','heart attack','drums','rock']
['female','36','Australia','Australia','suicide','bass','rock']
['male','70','USA','USA','illness','piano','jazz']
['female','68','UK','UK','cancer','trumpet','classical']
['male','50','USA','USA','accident','drums','rock']
['female','25','Germany','Germany','accident','flute','classical']
['male','65','Canada','Canada','heart attack','bass','jazz']
['female','67','Australia','Australia','stroke','piano','classical']
['male','63','USA','USA','natural causes','saxophone','jazz']
['female','62','UK','UK','cancer','strings','classical']
['male','64','Germany','Germany','heart attack','bass','rock']
['male','63','Canada','Canada','natural causes','trumpet','jazz']
['female','29','Australia','Australia','cancer','strings','classical']
['male','41','USA','USA','heart attack','drums','rock']
['female','38','UK','UK','stroke','piano','classical']
['male','64','Germany','Germany','accident','bass','jazz']
['female','25','Canada','Canada','accident','flute','classical']
['male','73','USA','USA','natural causes','strings','folk']
['male','63','Canada','Canada','heart attack','bass','rock']
['female','72','Australia','Australia','cancer','piano','classical']
['male','56','USA','USA','stroke','saxophone','jazz']
['female','42','UK','UK','natural causes','strings','classical']
['male','29','Canada','Canada','accident','drums','rock']
['female','52','Australia','Australia','heart attack','flute','classical']
['male','58','USA','USA','cancer','saxophone','jazz']
['female','65','UK','UK','heart attack','piano','classical']
['male','57','Canada','Canada','stroke','trumpet','jazz']
['female','62','Australia','Australia','accident','drums','rock']
['male','44','USA','USA','heart attack','bass','rock']
['female','40','UK','UK','suicide','saxophone','jazz']
['male','63','Canada','Canada','stroke','trumpet','jazz']
['female','50','Australia','Australia','cancer','piano','classical']
['male','65','Germany','Germany','heart attack','bass','rock']
['female','58','USA','USA','accident','flute','classical']
['male','57','Canada','Canada','stroke','trumpet','jazz']
['male','59','USA','USA','suicide','trumpet','jazz']
['female','48','Australia','Australia','heart attack','strings','classical']
['male','59','Germany','Germany','accident','saxophone','jazz']
['female','38','Canada','Canada','cancer','drums','rock']
['female','50','UK','UK','suicide','bass','rock']
['male','72','Australia','Australia','cancer','piano','classical']
['male','63','USA','USA','heart attack','saxophone','jazz']
['female','58','Canada','Canada','stroke','trumpet','jazz']
['male','63','USA','USA','accident','bass','rock']
['female','30','Australia','Australia','accident','flute','classical']
['male','68','Germany','Germany','heart attack','saxophone','jazz']
['female','52','UK','UK','stroke','trumpet','jazz']
['female','49','Canada','Canada','cancer','drums','rock']
['male','57','USA','USA','heart attack','piano','classical']
['female','56','Australia','Australia','suicide','saxophone','jazz']
['male','72','Germany','Germany','stroke','trumpet','jazz']
['male','60','Canada','Canada','cancer','bass','rock']
