['gender','age','birth_place','death_place','cause_of_death','musical_skills']
['male','32','Canada','Canada','suicide','rapper']
['female','32','UK','UK','suicide','saxophone']
['male','28','USA','USA','suicide','drums']
['female','28','Germany','Germany','suicide','piano']
['male','28','USA','USA','suicide','bass']
['female','25','Canada','Canada','suicide','trumpet']
['male','28','UK','UK','suicide','flute']
['female','27','USA','USA','suicide','rapper']
['male','31','Australia','Australia','suicide','saxophone']
['male','30','Canada','Canada','suicide','drums']
['female','29','UK','UK','suicide','piano']
['male','25','USA','USA','suicide','bass']
['female','29','Germany','Germany','suicide','flute']
['male','29','Canada','Canada','suicide','rapper']
['female','50','USA','USA','accident','saxophone']
['male','35','Canada','Canada','accident','rapper']
['female','68','UK','UK','cancer','piano']
['male','50','USA','USA','heart attack','trumpet']
['female','36','Australia','Australia','suicide','drums']
['male','64','Germany','Germany','stroke','piano']
['female','42','USA','USA','overdose','rapper']
['male','37','Canada','Canada','illness','flute']
['female','62','UK','UK','accident','bass']
['male','45','USA','USA','stroke','saxophone']
['female','45','Australia','Australia','suicide','piano']
['male','41','Germany','Germany','overdose','drums']
['female','68','USA','USA','cancer','trumpet']
['male','70','USA','USA','natural causes','rapper']
['male','80','USA','USA','accident','rapper']
['male','83','USA','USA','heart attack','rapper']
['male','67','USA','USA','stroke','rapper']
['male','75','USA','USA','cancer','rapper']
['male','85','USA','USA','natural causes','rapper']
['male','82','USA','USA','illness','rapper']
['male','75','USA','USA','illness','rapper']
['male','79','USA','USA','illness','rapper']
['male','64','USA','USA','overdose','rapper']
['male','77','USA','USA','overdose','rapper']
['male','73','USA','USA','illness','rapper']
['male','80','USA','USA','accident','rapper']
['male','82','USA','USA','illness','rapper']
['male','88','USA','USA','murder','rapper']
['male','75','USA','USA','accident','rapper']
['male','70','USA','USA','organ failure','rapper']
['male','70','USA','USA','illness','rapper']
['male','80','USA','USA','heart attack','rapper']
['male','64','USA','USA','heart attack','trumpet']
['female','64','UK','UK','stroke','piano']
['male','60','USA','USA','cancer','saxophone']
['female','63','Germany','Germany','natural causes','flute']
['male','65','Canada','Canada','heart attack','drums']
['female','66','Australia','Australia','suicide','bass']
['male','70','USA','USA','illness','piano']
['female','68','UK','UK','cancer','trumpet']
['male','72','USA','USA','accident','drums']
['female','65','Germany','Germany','accident','flute']
['male','70','Canada','Canada','heart attack','bass']
['female','67','Australia','Australia','stroke','piano']
['male','63','USA','USA','natural causes','saxophone']
['female','62','UK','UK','cancer','strings']
['male','64','Germany','Germany','heart attack','bass']
['male','63','Canada','Canada','natural causes','trumpet']
['female','64','Australia','Australia','cancer','strings']
['male','61','USA','USA','heart attack','drums']
['female','66','UK','UK','stroke','piano']
['male','65','Germany','Germany','accident','bass']
['female','67','Canada','Canada','accident','flute']
['male','67','USA','USA','natural causes','strings']
['male','67','Canada','Canada','heart attack','bass']
['female','62','Australia','Australia','cancer','piano']
['male','66','USA','USA','stroke','saxophone']
['female','66','UK','UK','natural causes','strings']
['male','60','Canada','Canada','accident','drums']
['female','70','Australia','Australia','heart attack','flute']
['male','21','USA','USA','accident','rapper']
['female','64','UK','UK','stroke','piano']
['male','60','USA','USA','cancer','saxophone']
['female','55','Germany','Germany','suicide','flute']
['male','65','Canada','Canada','heart attack','drums']
['female','36','Australia','Australia','suicide','bass']
['male','70','USA','USA','illness','piano']
['female','68','UK','UK','cancer','trumpet']
['male','50','USA','USA','accident','drums']
['female','25','Germany','Germany','accident','flute']
['male','65','Canada','Canada','heart attack','bass']
['female','67','Australia','Australia','stroke','piano']
['male','63','USA','USA','natural causes','saxophone']
['female','62','UK','UK','cancer','strings']
['male','64','Germany','Germany','heart attack','bass']
['male','63','Canada','Canada','natural causes','trumpet']
['female','29','Australia','Australia','cancer','strings']
['male','41','USA','USA','heart attack','drums']
['female','38','UK','UK','stroke','piano']
['male','64','Germany','Germany','accident','bass']
['female','25','Canada','Canada','accident','flute']
['male','73','USA','USA','natural causes','strings']
['male','63','Canada','Canada','heart attack','bass']
['female','72','Australia','Australia','cancer','piano']
['male','56','USA','USA','stroke','saxophone']
['female','42','UK','UK','natural causes','strings']
['male','29','Canada','Canada','accident','drums']
['female','52','Australia','Australia','heart attack','flute']
['male','58','USA','USA','cancer','saxophone']
['female','65','UK','UK','heart attack','piano']
['male','57','Canada','Canada','stroke','trumpet']
['female','62','Australia','Australia','accident','drums']
['male','44','USA','USA','heart attack','bass']
['female','40','UK','UK','suicide','saxophone']
['male','63','Canada','Canada','stroke','trumpet']
['female','50','Australia','Australia','cancer','piano']
['male','65','Germany','Germany','heart attack','bass']
['female','58','USA','USA','accident','flute']
['male','57','Canada','Canada','stroke','trumpet']
['male','59','USA','USA','suicide','trumpet']
['female','48','Australia','Australia','heart attack','strings']
['male','59','Germany','Germany','accident','saxophone']
['female','38','Canada','Canada','cancer','drums']
['female','50','UK','UK','suicide','bass']
['male','72','Australia','Australia','cancer','piano']
['male','63','USA','USA','heart attack','saxophone']
['female','58','Canada','Canada','stroke','trumpet']
['male','63','USA','USA','accident','bass']
['female','30','Australia','Australia','accident','flute']
['male','68','Germany','Germany','heart attack','saxophone']
['female','52','UK','UK','stroke','trumpet']
['female','49','Canada','Canada','cancer','drums']
['male','57','USA','USA','heart attack','piano']
['female','56','Australia','Australia','suicide','saxophone']
['male','72','Germany','Germany','stroke','trumpet']
['male','60','Canada','Canada','cancer','bass']
